group,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
with_trend,0.00041613336706203263,0.0008007477840945576,0.0020365377832483045,0.00038460811198159917,-0.00048548262318792723
counter_trend,-0.00016382173093021368,-0.0005481874983345181,-0.002287285068885203,-0.007573889640232978,-0.014253032483652062
counter_trend,0.0003198607986274471,0.0007036937569806501,0.004055841323813203,0.005207340198872368,0.009659796118551833
with_trend,-0.00018919805371453435,-0.0017027824834311422,-0.00513988045924596,0.0003468630984766463,0.0012424068593275273
with_trend,-0.0005863438623037176,5.673664964378489e-05,0.0010591955110017537,0.0008448332387618329,0.004797932034550145
with_trend,0.0002950026379893167,0.0022972119849942185,0.0029248638179111275,0.00514674502991852,0.012170169040258694
with_trend,0.0010176371059698042,0.0008582533318619578,0.0005456039038265192,-0.00026974289182335465,-0.002347942031117878
with_trend,0.0074401388909499655,0.0024424863854222156,0.061675867697467135,-0.0040540012761348665,-0.03343770533157242
counter_trend,0.0003265639364786743,-0.00045594243005775414,0.005385122553959842,0.007215084548981121,0.0030437649218033602
counter_trend,-0.0028380532058354113,-0.0058906522005639506,-0.007698915042294918,-0.005565771729802549,-0.00237220178987374
counter_trend,0.0003328053643294471,0.001590070074018346,0.001713331320066347,0.004640785913704759,0.007913371996277396
with_trend,0.00021899941600156403,0.00032849304068527374,0.001539079229122109,0.0034492347187073946,0.004939647410940218
with_trend,-0.0005127988561569596,-0.0007299902869863928,0.006654319274600695,0.00610532285212706,0.000404206157206044
counter_trend,0.0001942796789180523,-0.001748517110262915,-0.001411581505859183,-0.0006496166051424002,-0.0016392347908714688
with_trend,-0.000435301230313323,-0.0015054018923248424,-0.00042320365164294493,0.0011970557117380043,0.004522227260361111
counter_trend,0.00010208922659660224,0.0009428240338624772,0.002318031973853385,0.003236835013222583,0.011896403528061983
with_trend,0.0009812142079816955,0.0020397362020467824,0.0024916834662431775,0.0024857426602202803,0.007308553214517177
with_trend,-0.002786762599564896,-0.0010781766505716384,-0.0007246761094005238,0.0020031520582755036,0.009238153367612023
with_trend,-0.0015893759144172126,-0.0014951847884669967,0.000688735449491551,0.0028314496452244153,0.009624554148415676
with_trend,0.0009579160789845442,-7.639868359188284e-05,0.0013105253878702428,0.010161024917724637,0.0045604078514340785
with_trend,0.0005802834602144369,0.004794616927662254,0.007332604610174265,0.003047922741301168,0.0034171903041895213
with_trend,0.0005658921060154309,0.0013768238540565747,0.0022169197650065975,0.0031095216703906914,0.005717319393964138
with_trend,-0.0017558146922416196,-0.0018597774042821147,0.00038119661081559286,0.003430763721633978,0.0041122970561224825
with_trend,0.0054732773303312054,0.004289708726653574,0.0025980774227072345,0.0027424150573021056,0.0031811956929650442
with_trend,0.00046526629253551555,2.2981573516656084e-05,-0.0008960516088598602,-0.003015577629673194,-0.0025790311240868613
counter_trend,0.0015701248022905734,0.0008716533705852569,5.772538878057176e-05,0.0013132756849114635,0.00014431347195120736
counter_trend,-0.0005245107928181225,-0.000420761405227732,0.0008588143750540844,-0.0028703997233349154,0.0003746505662987065
counter_trend,0.00147646320089323,-0.001983960839181398,-0.003039426044705751,-0.0006344153034489874,0.0002595335332291615
counter_trend,0.00016740732108644352,0.0011773801273089468,0.001662172845568799,0.0006868219071436421,0.0049056283718376115
with_trend,0.0007855721535681148,0.0013361183588038728,0.0015081515038564142,0.0025804971757892314,0.006932935745620483
with_trend,-0.0011308993876010254,-0.0005000682231548481,0.0007189688423647755,0.00833756971617583,0.003563517484928669
with_trend,0.0005085090429854944,0.0017727925774273512,0.0016279653471986677,0.010085834680898742,0.002636499948599269
counter_trend,5.110732538349261e-05,-0.0030891595684269246,-0.005235667234525732,-0.007972748438387245,-0.013759227711527489
counter_trend,-0.0017172418546149704,-0.00026993343556347416,0.003555075035751809,0.0075811092541222536,0.008459828735849939
with_trend,-0.00036745377356628417,0.002029481110216169,0.002204722641397483,0.004352913933015623,0.00788612329422933
with_trend,0.0001954095515932508,-0.0018256779417549218,0.0006811418655534585,-0.0018200948117095272,-0.0038970247717728945
with_trend,-0.0027984558352146527,-0.003930094489505764,-0.005307026785963065,-0.0038855032472056017,-0.006260278172645406
with_trend,0.00025718582794254097,6.708636411922875e-05,-0.0021245785786568883,-0.00025719141893887354,-0.01252383162155668
with_trend,-0.002136769682561823,-0.003686203328205795,-0.004642707313662453,-0.014414772759054562,-0.011522863935113925
counter_trend,-0.002239641657334812,-0.007489862526518398,-0.006983410895462727,-0.006088674053357557,-0.002498500340447962
with_trend,-0.00014103815364130412,-0.0006318509283131934,-0.004112678201707021,-0.004975826060465871,-0.012188494671578676
