div_type,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
bearish,0.001068961129033319,0.0006935562894101466,0.0007317336998364787,0.0017179834691813944,0.005879321205642496
bearish,-0.0004488926261483339,0.0037618466557498564,0.0044320180568639955,0.003964158136652962,0.004343504017905175
bearish,0.000352545296584017,7.554047418190102e-05,-4.406894901853864e-05,-0.00011332645018324872,0.0001259112829099518
bearish,0.00035308240943443536,-0.001155542430876122,0.0013673854568565513,0.0022340422800135595,0.0026384885505004174
bearish,0.0008023688986531496,0.0012799694335658973,0.0021078103607476972,0.002655458974114122,0.010398949278823233
bearish,0.0006546021941964408,0.000978716108642086,0.006456990552574204,0.00905630165464233,0.008427133368671846
bearish,-0.000516512657709578,0.00013857026776764592,-0.000711785936998055,-0.0010267326795039278,-0.0014361634447614957
bearish,-0.0006643299167646832,-0.0019423678106366138,-0.0003922646715189826,-0.0006453427350483487,-0.0007339263842353061
bearish,0.00013300860796694458,0.0022042476104815467,0.002552620077655332,-0.0007220874478233164,0.0013491515546912858
bearish,0.0004546407469558922,0.0006630085475252123,0.0011239636616002802,0.001572277412702494,0.0006503861276536682
bearish,-0.0002899976043676533,-0.0006052123917237306,0.0002773890128733303,0.0015571547452433165,-0.0002647804213791183
bearish,1.2628160988459314e-05,-0.0006380411504955941,-6.317239113817763e-06,-0.00021479244710898016,-0.0009223169106173934
bearish,-0.00018966694484490176,0.000493134056596567,4.424929823221291e-05,-0.0021558809397365097,-0.004931340565966114
bearish,0.00019114367632999674,0.0005351959222683611,-0.0011404906021025285,0.0007008601465434694,0.0021981522777954066
bearish,6.320033875373277e-05,0.00015168081300909186,0.00025911506885667457,-0.0008974448103041821,-0.00044872240515214656
bearish,0.00011331860344676592,0.00037770769439493534,0.0007554153887896486,0.0009065047616758637,0.00020145039880548055
bearish,0.00029962069295264016,0.0007713639116437854,0.0054760399069264665,0.005208300130685739,0.005979657667420923
bearish,-6.970082995694238e-05,-0.0005386462902393641,-0.0005006241991636351,-0.0005132918925070395,-0.0007857898822315468
bearish,5.705265996636122e-05,0.0009001705297666529,0.0011537379073955911,0.0008240939772936606,0.0017306036915010203
bearish,-0.00043647957361936385,-0.0005440116935028216,-0.0003605637567641873,0.00018977372766060263,-0.001935685696347389
bearish,0.0007758231361170154,0.0004730667339472028,0.001337201967957613,-8.199823388410632e-05,0.00046044531348554685
bearish,-0.00035150708884035264,0.00035151336575256487,0.000558645194764118,-0.0005398144578619979,0.000407999299546713
bearish,-0.0004082196624225487,0.00013188635247507463,0.0008918092351333229,0.000948325677320172,9.4204537482101e-05
bearish,0.00023645008531603118,0.00026201294758965155,-0.0004153965119474412,0.006384324852853673,0.008710545319759344
bearish,-0.00016447480785652946,-0.0006958281936932931,-0.00013917196444945823,0.00034158206028411797,-0.0005629882658063634
bearish,-0.00013910228443891892,-0.0002212990888800226,-0.0010748812888459192,-0.0003793698666515466,-0.0021434460694120805
bearish,0.0,6.927781031729197e-05,0.00023301906399386674,-0.001788627102738971,-0.000491248952960377
bearish,-0.00026495580915619765,-0.00034696594056160546,-0.0001387863762246644,0.0004731353734930277,0.0005803730830131748
bearish,0.0009633419672592236,0.0010398925650414448,0.0020734181414516772,0.0008166013805774863,0.002564652367524456
bearish,-7.649503461115703e-05,-0.002313788355876256,-0.002199048990987107,0.001568017541399458,0.004359853651696222
bearish,0.0005326531551883562,0.0013950273704053107,0.0013886926779369535,0.000982860192785484,0.0014140568119442865
bearish,-0.0004748879264493411,-0.0003355937998632541,-0.0005128789605652884,-0.00015197046830284222,0.00036090849226244615
bearish,0.0005067364305912925,5.701418264703051e-05,0.00010768782570602653,-0.0003103760637371833,0.00202694572236517
bearish,-5.0401269953259664e-05,-8.819119851832813e-05,0.0002267773676187801,0.00013857986972887204,5.0388671210654934e-05
