group,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
tired,0.00016707475154831286,-0.00025925392481640497,0.0034681953046233893,0.003076479907820895,0.003986703154255977
aligned,0.00029290916191881955,0.0005628560926300707,0.0014645745267414245,0.0022054711909575975,0.0028659655853704447
aligned,-0.0005341671764087508,0.0005228131618078002,0.00036369784207623823,-0.0019150665267687605,-0.0036767004237963086
aligned,0.0011078964891735321,0.000774953502789888,0.0020837638630570865,0.0044832495235469505,0.0069745815251085475
tired,0.00023894429620696656,0.00010809073272310954,-0.00012516427811504194,0.0010638906746922583,5.119787903451467e-05
tired,0.0003582150655021543,0.0001364571961426364,-0.000773295351164438,-0.0021038027656477,0.006146509961790558
aligned,0.0011949404509081774,0.0013251952406032608,0.0018801995729909038,0.0032563697423786397,0.004213453620800056
aligned,0.001133546268790031,0.0008375957651158839,0.0007370786893301506,-0.0029539210649751624,-0.003992539813718721
tired,-0.0003358503469661489,0.00037503288744566987,0.0010355385698122,0.0017072392637447198,-0.00038622230150531234
aligned,-4.4741390651026336e-05,-0.0017339456309265477,-0.0016891986469027565,-0.0041334970558358775,-0.008093610735324996
aligned,0.0007159083862748883,0.0005637073907676093,-0.005546886362226999,-0.0038783068484810057,-0.006787042621915762
aligned,-0.0007863592134146336,-0.0010579077187663488,-0.0011936876287026443,-0.0010805424181393741,0.0007750390350975689
aligned,2.8307601883659217e-05,0.0019305841099839238,0.0031704514109667237,0.002943990595897672,0.0035780808780909723
aligned,0.0003951185920230138,0.0002427157065283403,0.0010216581433941663,-0.002506186428240742,-0.0049220487463451645
aligned,0.0006480245824542763,-1.1487853844194262e-05,0.00011988020840569824,0.001941287428935068,0.009560794910154602
aligned,0.0003757574645353312,0.0005367640913456206,0.00034176617218228955,-0.0008248990555798086,-0.0009746505869170363
tired,0.0003447757397621043,0.00010741881694587008,-0.00028262159794256725,0.0007121838170873751,0.00014981205663722186
aligned,-0.00013755214995270215,-0.0006566274547267215,-0.0013776988099941656,-0.0006201294462698792,-0.0007631585421410403
aligned,0.0001538650842010103,-0.0010379346923623523,0.001300859348244865,0.0019694283170212934,0.0019442951549037968
aligned,0.0003968107939333887,0.0014392188213112611,0.0024200562291336603,0.0011038668629475001,0.0030516804643132556
tired,0.0004966062339293309,0.0016153595793146902,0.002798188988589967,0.00291533815590328,0.005825119035628434
aligned,1.3938602618779328e-05,-0.0002426208926228357,-0.0008641933623616538,0.0012153792430611432,0.002578641484466182
aligned,-0.00019404974874182024,0.000680343621729973,0.00124872117237107,0.0018034363265981845,0.01047628185029792
