bar_close,direction,followed_through,lag_bars
2021-02-23 11:00:00+05:30,-1,False,
2021-02-25 12:45:00+05:30,1,True,1.0
2021-02-26 09:45:00+05:30,-1,True,3.0
2021-02-26 13:45:00+05:30,1,False,
2021-03-01 10:45:00+05:30,-1,False,
2021-03-01 12:45:00+05:30,1,True,3.0
2021-03-01 13:45:00+05:30,-1,False,
2021-03-03 11:00:00+05:30,1,False,
2021-03-04 10:30:00+05:30,-1,False,
2021-03-04 12:30:00+05:30,1,True,3.0
2021-03-04 14:30:00+05:30,-1,False,
2021-03-08 10:30:00+05:30,1,False,
2021-03-08 11:45:00+05:30,-1,False,
2021-03-09 09:45:00+05:30,1,True,1.0
2021-03-09 10:45:00+05:30,-1,True,1.0
2021-03-09 11:15:00+05:30,1,True,4.0
2021-03-09 13:15:00+05:30,-1,False,
2021-03-09 15:30:00+05:30,1,False,
2021-03-12 13:15:00+05:30,-1,True,4.0
2021-03-15 12:00:00+05:30,1,False,
2021-03-16 09:30:00+05:30,-1,False,
2021-03-17 10:00:00+05:30,1,False,
2021-03-18 11:00:00+05:30,-1,False,
2021-03-18 11:15:00+05:30,1,True,3.0
2021-03-18 12:30:00+05:30,-1,False,
2021-03-18 13:15:00+05:30,1,True,1.0
2021-03-19 12:15:00+05:30,-1,False,
2021-03-23 15:00:00+05:30,1,False,
2021-03-24 10:15:00+05:30,-1,False,
2021-03-24 13:00:00+05:30,1,True,1.0
2021-03-26 09:30:00+05:30,-1,False,
2021-03-30 13:00:00+05:30,1,False,
2021-03-31 10:45:00+05:30,-1,False,
2021-04-01 13:30:00+05:30,1,False,
2021-04-05 10:15:00+05:30,-1,False,
2021-04-05 13:30:00+05:30,1,True,1.0
2021-04-05 15:15:00+05:30,-1,True,3.0
2021-04-06 13:30:00+05:30,1,False,
2021-04-06 13:45:00+05:30,-1,False,
2021-04-06 14:45:00+05:30,1,False,
2021-04-06 15:00:00+05:30,-1,False,
2021-04-06 15:15:00+05:30,1,False,
2021-04-07 09:30:00+05:30,-1,False,
2021-04-07 11:30:00+05:30,1,False,
2021-04-08 15:00:00+05:30,-1,False,
2021-04-12 11:45:00+05:30,1,False,
2021-04-13 10:30:00+05:30,-1,False,
2021-04-13 12:15:00+05:30,1,True,1.0
2021-04-13 12:45:00+05:30,-1,False,
2021-04-16 13:15:00+05:30,1,False,
2021-04-19 09:30:00+05:30,-1,False,
2021-04-19 12:00:00+05:30,1,True,1.0
2021-04-20 09:30:00+05:30,-1,False,
2021-04-20 13:30:00+05:30,1,False,
2021-04-22 12:30:00+05:30,-1,False,
2021-04-23 14:45:00+05:30,1,False,
2021-04-26 09:45:00+05:30,-1,False,
2021-04-26 12:00:00+05:30,1,False,
2021-04-26 15:15:00+05:30,-1,False,
2021-04-26 15:30:00+05:30,1,False,
2021-04-29 11:30:00+05:30,-1,False,
2021-05-03 12:00:00+05:30,1,False,
2021-05-03 15:30:00+05:30,-1,False,
2021-05-04 14:15:00+05:30,1,False,
2021-05-05 12:00:00+05:30,-1,False,
2021-05-05 12:45:00+05:30,1,False,
2021-05-05 13:00:00+05:30,-1,False,
2021-05-06 15:15:00+05:30,1,False,
2021-05-11 09:30:00+05:30,-1,False,
2021-05-12 13:45:00+05:30,1,False,
2021-05-14 15:30:00+05:30,-1,False,
2021-05-17 14:45:00+05:30,1,False,
2021-05-19 10:30:00+05:30,-1,False,
2021-05-21 10:45:00+05:30,1,True,2.0
2021-05-24 15:30:00+05:30,-1,False,
2021-05-25 09:30:00+05:30,1,False,
2021-05-25 12:15:00+05:30,-1,False,
2021-05-26 11:15:00+05:30,1,False,
